ClusterTemp, Indicador 1, Indicador 2, Indicador 3, Indicador 4, Indicador 5, Indicador 6, Indicador 7, Indicador 8, Indicador 9, Indicador 10, Indicador 11, Indicador 12, Indicador 13, Indicador 14, Indicador 15, Indicador 16, Indicador 17, Indicador 18, Indicador 19, Indicador 20, Indicador 21, Indicador 22, Indicador 23, Indicador 24, Indicador 25, Indicador 26, Indicador 27, Indicador 28, Indicador 29, Indicador 30, Indicador 31, Indicador 32, Indicador 33, Indicador 34, Indicador 35, Indicador 36, Indicador 37, Indicador 38, Indicador 39, Indicador 40, Indicador 41, Indicador 42, Indicador 43, Indicador 44, Indicador 45, Indicador 46, Indicador 47, Indicador 48, Indicador 49, Indicador 50, Indicador 51, Indicador 52, Indicador 53, Indicador 54, Indicador 55, Indicador 56, Indicador 57, Indicador 58, Indicador 59
 57.3, 3, 1, 0, 2, 3, 6, 1, 1, 9, 0, 1, 0, 0, 1, 3, 5, 1, 3, 0, 2, 0, 0, 1, 2, 7, 4, 0, 2, 5, 2, 6, 0, 1, 5, 4, 2, 0, 0, 4, 3, 2, 1, 2, 4, 1, 0, 0, 2, 2, 2, 1, 1, 1, 2, 3, 1, 0, 2, 5
 57.4, 1, 0, 0, 2, 0, 4, 2, 3, 2, 4, 2, 0, 0, 0, 3, 2, 2, 1, 3, 4, 5, 0, 0, 1, 6, 2, 0, 1, 2, 5, 2, 0, 0, 1, 1, 1, 0, 0, 5, 3, 3, 1, 1, 3, 4, 0, 0, 0, 7, 1, 0, 1, 4, 4, 3, 1, 0, 3, 2
 57.5, 0, 0, 0, 2, 2, 1, 1, 2, 2, 2, 1, 0, 0, 0, 1, 4, 1, 1, 1, 1, 2, 0, 2, 1, 5, 1, 0, 0, 0, 3, 0, 0, 0, 8, 3, 2, 0, 0, 0, 3, 0, 0, 0, 3, 0, 2, 0, 2, 2, 1, 1, 1, 3, 0, 4, 0, 0, 2, 1
 57.6, 0, 0, 0, 1, 1, 1, 2, 1, 3, 1, 1, 0, 0, 2, 2, 3, 0, 2, 3, 2, 1, 0, 0, 1, 2, 3, 0, 2, 2, 1, 2, 0, 0, 3, 2, 2, 0, 1, 2, 2, 2, 1, 1, 5, 1, 2, 0, 1, 0, 4, 0, 0, 2, 2, 3, 2, 0, 1, 2
 57.7, 1, 3, 0, 4, 3, 8, 3, 1, 4, 7, 7, 0, 0, 2, 6, 2, 0, 3, 5, 2, 4, 0, 3, 2, 6, 1, 0, 3, 7, 5, 1, 0, 0, 1, 2, 1, 0, 1, 4, 5, 2, 2, 0, 2, 4, 2, 0, 4, 4, 6, 1, 1, 4, 9, 10, 1, 0, 3, 9
 57.8, 2, 0, 0, 3, 0, 0, 1, 0, 2, 1, 2, 0, 0, 0, 1, 1, 0, 1, 1, 1, 2, 0, 1, 3, 4, 0, 0, 0, 1, 2, 0, 0, 0, 2, 2, 4, 0, 0, 1, 1, 4, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1
 57.9, 2, 0, 0, 2, 1, 3, 1, 1, 1, 2, 1, 0, 0, 2, 5, 1, 0, 1, 1, 2, 3, 0, 3, 2, 8, 0, 0, 2, 1, 2, 0, 0, 3, 1, 1, 2, 0, 0, 1, 2, 0, 1, 2, 1, 3, 0, 0, 1, 0, 3, 0, 0, 1, 5, 2, 1, 0, 1, 2
 58.0, 4, 1, 0, 4, 2, 5, 1, 1, 2, 4, 1, 0, 0, 5, 2, 2, 0, 0, 4, 3, 1, 0, 0, 3, 8, 4, 0, 0, 4, 1, 0, 0, 1, 3, 0, 3, 0, 1, 1, 3, 5, 1, 1, 2, 2, 1, 0, 1, 4, 2, 0, 2, 2, 1, 2, 1, 0, 1, 1
 58.1, 4, 2, 0, 2, 9, 5, 2, 3, 9, 2, 6, 0, 0, 5, 2, 2, 1, 1, 5, 1, 4, 0, 2, 3, 5, 3, 0, 1, 4, 8, 1, 0, 1, 2, 1, 5, 0, 2, 2, 2, 4, 2, 1, 3, 4, 1, 0, 4, 7, 0, 2, 2, 2, 4, 5, 1, 0, 1, 2
 58.2, 1, 1, 0, 4, 0, 4, 2, 1, 7, 4, 4, 0, 0, 2, 4, 1, 0, 1, 3, 2, 4, 0, 1, 4, 0, 3, 0, 1, 1, 4, 4, 0, 3, 3, 3, 1, 0, 2, 8, 6, 2, 2, 0, 2, 2, 1, 0, 0, 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 1
 58.3, 3, 0, 0, 2, 3, 2, 1, 1, 3, 2, 4, 0, 0, 1, 0, 1, 2, 0, 1, 0, 6, 0, 1, 1, 1, 1, 0, 1, 1, 2, 4, 0, 5, 5, 1, 1, 0, 0, 1, 3, 1, 0, 1, 2, 0, 0, 0, 2, 2, 1, 0, 2, 0, 1, 2, 0, 0, 0, 2
 58.4, 4, 1, 0, 2, 3, 4, 1, 2, 2, 3, 2, 0, 0, 3, 3, 2, 2, 1, 8, 4, 2, 0, 3, 1, 4, 2, 0, 2, 1, 3, 1, 0, 0, 3, 1, 5, 0, 3, 1, 5, 2, 1, 1, 6, 2, 0, 0, 6, 3, 2, 1, 1, 1, 5, 2, 1, 0, 3, 2
 58.5, 0, 2, 0, 3, 3, 2, 1, 0, 5, 1, 2, 0, 0, 2, 5, 2, 2, 0, 1, 3, 8, 0, 1, 2, 3, 3, 0, 1, 2, 2, 3, 0, 1, 1, 3, 5, 0, 0, 3, 4, 4, 1, 1, 1, 5, 0, 0, 0, 3, 4, 3, 0, 3, 2, 2, 1, 0, 2, 4
 58.6, 0, 0, 0, 2, 3, 3, 0, 1, 5, 5, 2, 0, 0, 2, 1, 4, 0, 2, 4, 2, 7, 0, 0, 5, 5, 1, 0, 1, 3, 4, 1, 0, 0, 8, 1, 4, 0, 2, 0, 4, 3, 2, 0, 3, 0, 1, 0, 3, 3, 1, 1, 3, 3, 4, 4, 0, 0, 2, 1
 58.7, 0, 1, 0, 2, 3, 1, 0, 0, 3, 0, 2, 0, 0, 1, 1, 2, 2, 0, 1, 2, 2, 0, 3, 1, 3, 5, 0, 1, 1, 2, 3, 0, 2, 4, 1, 0, 0, 1, 0, 4, 2, 0, 0, 3, 1, 0, 0, 1, 0, 4, 1, 0, 1, 1, 2, 0, 0, 2, 4
 58.8, 4, 0, 0, 3, 3, 1, 2, 1, 3, 2, 1, 0, 0, 2, 2, 1, 1, 2, 2, 1, 5, 0, 2, 3, 4, 3, 0, 3, 5, 4, 1, 0, 1, 3, 2, 3, 0, 2, 7, 1, 1, 1, 1, 7, 4, 0, 0, 2, 2, 2, 2, 3, 2, 1, 4, 0, 0, 2, 2
 58.9, 3, 3, 0, 3, 2, 1, 1, 0, 4, 2, 3, 0, 0, 1, 3, 5, 0, 0, 4, 2, 1, 0, 0, 2, 2, 3, 0, 0, 1, 2, 3, 0, 2, 6, 0, 2, 0, 0, 2, 5, 3, 0, 1, 2, 0, 0, 0, 2, 3, 3, 1, 0, 4, 1, 5, 0, 0, 2, 5
 59.0, 0, 1, 0, 3, 0, 4, 1, 0, 1, 1, 2, 0, 0, 2, 0, 3, 1, 1, 0, 3, 3, 0, 2, 4, 2, 0, 0, 1, 0, 2, 1, 0, 0, 6, 1, 2, 0, 1, 1, 1, 3, 1, 0, 2, 1, 0, 0, 1, 0, 6, 1, 0, 0, 2, 4, 1, 0, 1, 2
 59.1, 3, 1, 0, 1, 1, 2, 0, 0, 0, 2, 4, 0, 0, 1, 1, 2, 0, 0, 2, 2, 1, 0, 2, 3, 3, 2, 0, 0, 1, 3, 3, 0, 1, 3, 0, 1, 0, 2, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 4, 0, 1, 0, 1, 1, 1, 0, 0, 3, 1
 59.2, 2, 2, 0, 1, 2, 2, 0, 0, 1, 1, 1, 0, 0, 2, 1, 2, 0, 1, 1, 1, 2, 0, 2, 3, 3, 2, 0, 0, 1, 2, 1, 0, 0, 2, 3, 4, 0, 0, 1, 2, 3, 1, 0, 0, 0, 2, 0, 0, 3, 1, 1, 1, 0, 0, 4, 1, 0, 3, 3
 59.3, 1, 3, 0, 2, 0, 1, 2, 1, 4, 1, 2, 0, 0, 0, 7, 3, 1, 1, 8, 4, 2, 0, 1, 3, 3, 3, 0, 0, 2, 7, 3, 0, 1, 3, 0, 3, 0, 0, 2, 4, 3, 1, 2, 4, 2, 1, 0, 5, 5, 0, 1, 1, 1, 4, 2, 1, 0, 6, 3
 59.4, 0, 0, 0, 1, 3, 1, 0, 1, 2, 4, 2, 0, 0, 1, 8, 1, 1, 1, 1, 3, 3, 0, 0, 1, 7, 0, 0, 0, 1, 4, 2, 0, 1, 5, 4, 2, 0, 1, 2, 3, 2, 0, 1, 5, 5, 0, 0, 4, 4, 1, 3, 0, 2, 1, 5, 1, 0, 2, 4
 59.5, 1, 1, 0, 5, 3, 3, 1, 1, 2, 3, 3, 0, 0, 2, 3, 2, 0, 1, 3, 1, 3, 0, 2, 1, 5, 1, 0, 3, 0, 4, 2, 0, 0, 2, 2, 3, 0, 1, 1, 1, 1, 1, 0, 4, 1, 1, 0, 4, 4, 2, 2, 1, 2, 0, 6, 0, 0, 2, 4
 59.6, 7, 1, 0, 0, 1, 8, 5, 2, 4, 1, 4, 0, 0, 2, 4, 3, 1, 3, 7, 3, 8, 0, 5, 4, 7, 5, 0, 0, 1, 6, 1, 0, 5, 2, 7, 2, 0, 0, 3, 10, 5, 0, 1, 4, 3, 1, 0, 2, 5, 2, 1, 2, 4, 6, 3, 1, 0, 3, 4
 59.7, 2, 2, 0, 1, 6, 6, 2, 0, 8, 3, 1, 0, 0, 2, 3, 3, 0, 1, 2, 4, 3, 0, 7, 3, 4, 6, 0, 2, 3, 4, 2, 0, 3, 6, 10, 3, 0, 1, 4, 4, 1, 1, 0, 7, 5, 2, 0, 5, 9, 3, 0, 2, 6, 5, 4, 1, 0, 3, 3
 59.8, 0, 0, 0, 0, 1, 4, 0, 0, 2, 2, 2, 0, 0, 0, 2, 1, 0, 2, 2, 1, 4, 0, 2, 1, 2, 0, 0, 0, 2, 4, 4, 0, 1, 1, 0, 1, 0, 0, 1, 2, 1, 1, 0, 2, 1, 0, 0, 0, 2, 1, 0, 0, 4, 0, 2, 0, 0, 2, 4
 59.9, 0, 2, 0, 1, 3, 6, 0, 1, 1, 1, 3, 0, 0, 1, 3, 2, 0, 1, 1, 1, 2, 0, 2, 2, 3, 0, 0, 0, 1, 2, 1, 0, 1, 1, 2, 1, 0, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 3, 2, 1, 1, 0, 1, 0, 2, 1, 0, 1, 4
 60.0, 0, 0, 0, 1, 0, 4, 3, 0, 3, 2, 2, 0, 0, 4, 2, 3, 2, 0, 3, 1, 2, 0, 1, 3, 6, 2, 0, 2, 2, 2, 1, 0, 1, 5, 2, 3, 0, 0, 3, 4, 4, 2, 0, 4, 3, 1, 0, 0, 6, 4, 0, 1, 2, 2, 7, 2, 0, 4, 6
 60.1, 2, 2, 0, 5, 0, 5, 0, 1, 1, 0, 6, 0, 0, 5, 5, 5, 1, 1, 6, 3, 2, 0, 3, 2, 6, 4, 0, 1, 1, 7, 2, 0, 2, 3, 2, 1, 0, 2, 2, 5, 3, 1, 1, 4, 2, 3, 0, 3, 4, 2, 1, 1, 3, 4, 1, 1, 0, 5, 6
 60.2, 1, 2, 0, 4, 3, 5, 4, 1, 2, 3, 2, 0, 0, 2, 6, 3, 0, 0, 8, 8, 5, 0, 3, 6, 4, 3, 0, 4, 2, 3, 5, 0, 1, 7, 6, 2, 0, 2, 3, 2, 5, 1, 1, 6, 1, 1, 0, 3, 0, 4, 1, 3, 3, 5, 3, 2, 0, 2, 5
 60.3, 2, 2, 0, 3, 1, 2, 0, 0, 3, 4, 6, 0, 0, 0, 2, 4, 2, 1, 5, 3, 4, 0, 4, 3, 4, 5, 0, 1, 5, 1, 4, 0, 1, 3, 2, 0, 0, 0, 2, 4, 1, 2, 0, 1, 3, 1, 0, 5, 2, 0, 0, 1, 1, 2, 7, 0, 0, 0, 5
 60.4, 4, 1, 0, 3, 2, 2, 1, 3, 4, 1, 2, 0, 0, 3, 3, 3, 1, 0, 2, 4, 5, 0, 2, 0, 4, 4, 0, 0, 4, 8, 2, 0, 2, 1, 1, 0, 0, 1, 2, 7, 7, 0, 1, 3, 3, 0, 0, 2, 2, 2, 0, 1, 1, 1, 1, 1, 0, 2, 4
 60.5, 1, 0, 0, 3, 1, 2, 1, 3, 3, 1, 3, 0, 0, 1, 1, 2, 0, 0, 0, 3, 4, 0, 3, 2, 3, 1, 0, 0, 2, 4, 3, 0, 0, 2, 0, 1, 0, 0, 1, 0, 2, 2, 1, 5, 3, 1, 0, 0, 2, 0, 0, 1, 2, 0, 0, 2, 0, 1, 1
 60.6, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 1, 0, 0, 2, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 3
 60.7, 1, 0, 0, 2, 2, 3, 1, 0, 2, 2, 0, 0, 0, 0, 2, 1, 0, 0, 1, 0, 4, 0, 2, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 3, 0, 0, 2, 2, 1, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
 60.8, 0, 2, 0, 2, 4, 6, 1, 0, 7, 1, 4, 0, 0, 5, 7, 2, 1, 0, 6, 3, 5, 0, 5, 0, 8, 2, 0, 0, 6, 6, 3, 0, 1, 5, 6, 3, 0, 1, 1, 1, 1, 0, 0, 6, 2, 1, 0, 1, 5, 3, 1, 1, 3, 6, 3, 1, 0, 3, 1
 60.9, 4, 2, 0, 1, 2, 3, 1, 3, 2, 3, 3, 0, 0, 4, 3, 0, 0, 1, 3, 4, 5, 0, 4, 1, 0, 4, 0, 0, 2, 2, 4, 0, 1, 3, 0, 3, 0, 1, 0, 1, 1, 1, 1, 5, 3, 1, 0, 5, 4, 1, 2, 1, 1, 5, 4, 0, 0, 0, 4
 61.0, 3, 2, 0, 5, 2, 3, 3, 0, 3, 2, 4, 0, 0, 1, 5, 3, 0, 0, 5, 4, 4, 0, 3, 2, 3, 2, 0, 5, 3, 7, 1, 0, 0, 0, 2, 6, 0, 1, 2, 3, 1, 1, 0, 6, 3, 5, 0, 0, 5, 0, 0, 5, 3, 1, 0, 0, 0, 2, 7
 61.1, 2, 0, 0, 1, 2, 3, 3, 0, 1, 1, 1, 0, 0, 2, 5, 1, 2, 1, 1, 2, 2, 0, 2, 1, 4, 1, 0, 1, 1, 5, 2, 0, 0, 0, 1, 0, 0, 1, 5, 1, 3, 1, 1, 1, 1, 0, 0, 4, 2, 0, 0, 0, 0, 2, 4, 0, 0, 1, 2
 61.2, 1, 1, 0, 0, 4, 2, 1, 2, 1, 1, 4, 0, 0, 2, 3, 2, 1, 2, 2, 1, 2, 0, 1, 3, 1, 2, 0, 0, 3, 2, 6, 0, 0, 1, 5, 3, 0, 0, 2, 1, 5, 3, 2, 4, 2, 2, 0, 0, 3, 1, 0, 1, 2, 2, 7, 0, 0, 2, 3
 61.3, 1, 0, 0, 1, 1, 3, 0, 0, 1, 1, 0, 0, 0, 2, 0, 2, 0, 0, 0, 2, 2, 0, 2, 2, 0, 0, 0, 0, 1, 4, 4, 0, 0, 1, 2, 0, 0, 4, 1, 3, 3, 0, 1, 2, 0, 2, 0, 1, 3, 2, 1, 1, 0, 2, 0, 1, 0, 1, 1
 61.4, 3, 0, 0, 0, 1, 4, 0, 0, 3, 1, 1, 0, 0, 0, 6, 2, 1, 0, 2, 2, 1, 0, 3, 1, 1, 0, 0, 1, 1, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 1, 1, 2, 3, 0, 0, 1, 4, 0, 0, 0, 1
 61.5, 2, 0, 0, 1, 1, 1, 0, 3, 2, 0, 4, 0, 0, 2, 2, 1, 2, 1, 3, 2, 2, 0, 0, 3, 5, 3, 0, 1, 1, 5, 3, 0, 0, 2, 2, 0, 0, 2, 1, 1, 4, 3, 0, 2, 2, 2, 0, 1, 2, 4, 2, 0, 2, 1, 4, 0, 0, 4, 5
 61.6, 5, 0, 0, 3, 0, 2, 1, 0, 3, 3, 3, 0, 0, 6, 1, 2, 0, 0, 3, 0, 1, 0, 3, 0, 8, 3, 0, 0, 2, 2, 1, 0, 2, 1, 1, 1, 0, 0, 2, 2, 3, 0, 0, 6, 5, 0, 0, 2, 3, 2, 2, 0, 0, 0, 3, 0, 0, 2, 1
 61.7, 3, 1, 0, 2, 2, 1, 0, 0, 3, 2, 6, 0, 0, 0, 3, 0, 2, 2, 2, 3, 2, 0, 3, 0, 4, 1, 0, 2, 3, 6, 1, 0, 2, 0, 8, 1, 0, 1, 2, 4, 3, 0, 0, 1, 3, 0, 0, 0, 3, 1, 1, 0, 5, 3, 2, 2, 0, 0, 3
 61.8, 0, 1, 0, 2, 0, 0, 1, 1, 3, 1, 2, 0, 0, 1, 6, 1, 0, 1, 2, 2, 2, 0, 1, 3, 3, 0, 0, 0, 0, 0, 2, 0, 1, 3, 1, 0, 0, 0, 2, 0, 3, 1, 0, 2, 2, 1, 0, 4, 2, 2, 0, 1, 3, 1, 1, 0, 0, 1, 1
 61.9, 1, 1, 0, 4, 4, 4, 0, 1, 2, 4, 7, 0, 0, 1, 1, 1, 1, 0, 5, 3, 1, 0, 2, 3, 5, 4, 0, 0, 7, 3, 3, 0, 0, 5, 5, 0, 0, 1, 2, 1, 3, 1, 1, 8, 5, 0, 0, 1, 3, 2, 1, 1, 1, 3, 2, 1, 0, 2, 2
 62.0, 1, 0, 0, 0, 4, 1, 1, 0, 0, 0, 0, 0, 0, 1, 4, 2, 1, 0, 3, 0, 3, 0, 2, 3, 2, 1, 0, 0, 0, 1, 1, 0, 4, 2, 2, 2, 0, 0, 1, 2, 0, 2, 0, 2, 1, 0, 0, 2, 3, 3, 1, 1, 1, 2, 2, 0, 0, 3, 1
 62.1, 2, 0, 0, 2, 3, 3, 2, 1, 2, 2, 0, 0, 0, 2, 6, 2, 0, 1, 4, 2, 2, 0, 2, 1, 1, 0, 0, 1, 2, 1, 4, 0, 1, 1, 1, 0, 0, 0, 2, 5, 4, 0, 2, 7, 3, 0, 0, 2, 5, 1, 2, 0, 4, 3, 1, 0, 0, 2, 1
 62.2, 0, 0, 0, 0, 3, 0, 2, 0, 1, 2, 2, 0, 0, 1, 0, 1, 2, 2, 1, 1, 2, 0, 4, 3, 1, 2, 0, 1, 2, 6, 0, 0, 0, 2, 0, 2, 0, 0, 3, 2, 3, 0, 0, 1, 1, 2, 0, 1, 1, 0, 0, 2, 0, 0, 2, 1, 0, 0, 3
 62.3, 3, 1, 0, 4, 4, 6, 2, 3, 3, 4, 6, 0, 0, 5, 3, 4, 1, 5, 6, 5, 9, 0, 5, 2, 5, 5, 0, 2, 7, 8, 5, 0, 1, 9, 3, 5, 0, 2, 7, 4, 3, 2, 3, 6, 3, 3, 0, 1, 6, 3, 6, 0, 6, 2, 6, 2, 0, 3, 8
 62.4, 1, 0, 0, 2, 2, 2, 0, 2, 5, 2, 6, 0, 0, 0, 1, 2, 0, 0, 3, 1, 3, 0, 3, 1, 4, 1, 0, 1, 2, 0, 4, 0, 0, 2, 1, 3, 0, 1, 1, 0, 1, 2, 0, 3, 3, 0, 0, 0, 4, 1, 1, 3, 2, 2, 3, 1, 0, 2, 1
 62.5, 0, 2, 0, 3, 2, 1, 1, 1, 3, 2, 4, 0, 0, 1, 0, 2, 0, 1, 0, 1, 2, 0, 1, 0, 1, 1, 0, 2, 0, 3, 3, 0, 1, 1, 2, 2, 0, 0, 0, 2, 0, 1, 3, 3, 2, 0, 0, 2, 4, 1, 2, 1, 1, 1, 0, 2, 0, 1, 4
 62.6, 1, 2, 0, 3, 3, 3, 1, 0, 2, 0, 3, 0, 0, 1, 4, 0, 0, 1, 2, 0, 2, 0, 0, 2, 2, 2, 0, 1, 0, 2, 0, 0, 2, 1, 2, 2, 0, 1, 1, 2, 1, 1, 0, 3, 2, 0, 0, 3, 1, 1, 0, 0, 1, 1, 6, 1, 0, 1, 1
 62.7, 3, 3, 0, 2, 3, 5, 0, 0, 2, 2, 3, 0, 0, 5, 5, 4, 2, 1, 2, 4, 7, 0, 5, 0, 6, 3, 0, 3, 3, 3, 3, 0, 2, 1, 1, 1, 0, 1, 3, 3, 5, 2, 1, 1, 1, 3, 0, 1, 6, 2, 2, 1, 2, 2, 2, 1, 0, 7, 7
 62.8, 0, 1, 0, 1, 3, 3, 0, 1, 1, 4, 3, 0, 0, 2, 4, 2, 1, 3, 2, 1, 3, 0, 5, 4, 10, 0, 0, 1, 1, 6, 2, 0, 2, 4, 1, 1, 0, 0, 6, 2, 3, 3, 1, 4, 2, 2, 0, 5, 8, 3, 0, 3, 5, 1, 4, 2, 0, 4, 0
 62.9, 3, 0, 0, 2, 4, 4, 2, 0, 2, 0, 2, 0, 0, 0, 4, 0, 1, 1, 3, 3, 2, 0, 1, 2, 0, 1, 0, 0, 0, 2, 3, 0, 1, 2, 1, 1, 0, 1, 2, 2, 5, 0, 2, 5, 2, 2, 0, 0, 2, 4, 0, 0, 3, 1, 4, 1, 0, 1, 4
 63.0, 1, 1, 0, 4, 2, 3, 0, 2, 7, 4, 3, 0, 0, 3, 3, 1, 1, 0, 6, 0, 3, 0, 2, 3, 2, 4, 0, 2, 2, 3, 4, 0, 0, 2, 1, 1, 0, 1, 0, 2, 4, 2, 2, 8, 3, 2, 0, 2, 5, 1, 1, 2, 3, 0, 2, 1, 0, 2, 2
 63.1, 4, 0, 0, 3, 1, 3, 0, 2, 0, 2, 4, 0, 0, 4, 5, 2, 1, 1, 6, 5, 7, 0, 5, 2, 8, 1, 0, 3, 3, 3, 5, 0, 2, 10, 0, 3, 0, 1, 2, 6, 3, 1, 0, 4, 5, 1, 0, 4, 4, 3, 0, 0, 6, 4, 8, 3, 0, 2, 5
 63.2, 1, 3, 0, 3, 2, 6, 2, 1, 3, 2, 3, 0, 0, 3, 1, 4, 2, 0, 2, 4, 4, 0, 2, 2, 10, 0, 0, 1, 1, 5, 2, 0, 3, 3, 6, 4, 0, 2, 3, 6, 1, 0, 5, 4, 5, 1, 0, 2, 4, 2, 1, 2, 1, 3, 3, 0, 0, 4, 5
 63.3, 1, 1, 0, 1, 2, 4, 2, 1, 0, 2, 3, 0, 0, 2, 2, 1, 1, 1, 2, 2, 3, 0, 3, 2, 3, 4, 0, 0, 5, 1, 3, 0, 1, 3, 1, 1, 0, 0, 1, 4, 2, 1, 0, 2, 3, 0, 0, 3, 4, 2, 2, 2, 1, 3, 1, 2, 0, 3, 3
 63.4, 5, 1, 0, 5, 0, 2, 1, 3, 5, 2, 3, 0, 0, 2, 6, 3, 2, 1, 6, 2, 8, 0, 4, 5, 4, 0, 0, 1, 5, 3, 2, 0, 0, 5, 0, 3, 0, 0, 1, 2, 3, 1, 2, 3, 1, 1, 0, 1, 1, 3, 3, 1, 1, 0, 11, 1, 0, 1, 4
 63.5, 2, 1, 0, 1, 2, 4, 1, 1, 2, 3, 4, 0, 0, 1, 5, 1, 1, 1, 5, 3, 3, 0, 3, 1, 4, 1, 0, 1, 3, 3, 3, 0, 0, 8, 0, 3, 0, 0, 4, 3, 3, 0, 1, 5, 3, 1, 0, 4, 4, 2, 0, 1, 0, 2, 4, 3, 0, 2, 2
 63.6, 3, 1, 0, 3, 4, 7, 1, 1, 6, 2, 2, 0, 0, 1, 3, 5, 1, 2, 9, 0, 2, 0, 1, 1, 2, 5, 0, 0, 4, 2, 2, 0, 1, 2, 3, 2, 0, 1, 1, 1, 2, 2, 1, 3, 2, 2, 0, 2, 1, 0, 2, 1, 3, 1, 0, 1, 0, 2, 2
 63.7, 2, 0, 0, 4, 2, 6, 0, 1, 5, 2, 9, 0, 0, 1, 5, 2, 1, 1, 5, 3, 7, 0, 2, 3, 7, 1, 0, 1, 4, 2, 3, 0, 1, 4, 2, 6, 0, 0, 3, 4, 1, 1, 0, 3, 2, 2, 0, 2, 5, 5, 1, 1, 4, 5, 8, 1, 0, 3, 1
 63.8, 2, 0, 0, 0, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 1, 0, 0, 1, 2, 1, 1, 0, 0, 0, 1, 0, 0, 2, 0
 63.9, 2, 0, 0, 1, 2, 2, 0, 0, 0, 0, 2, 0, 0, 2, 2, 4, 1, 0, 0, 2, 0, 0, 0, 1, 1, 1, 0, 2, 1, 3, 3, 0, 2, 1, 1, 1, 0, 0, 0, 0, 2, 0, 1, 0, 3, 0, 0, 1, 2, 1, 1, 0, 1, 1, 0, 2, 0, 1, 3
 64.0, 5, 5, 0, 4, 7, 4, 2, 2, 10, 3, 4, 0, 0, 4, 4, 7, 2, 2, 4, 4, 2, 0, 2, 4, 3, 3, 0, 1, 0, 4, 5, 0, 3, 4, 5, 3, 0, 0, 6, 4, 2, 0, 2, 4, 2, 1, 0, 1, 4, 4, 0, 0, 1, 3, 1, 1, 0, 2, 5
 64.1, 5, 1, 0, 4, 1, 4, 2, 0, 1, 2, 2, 0, 0, 2, 1, 4, 0, 2, 4, 4, 2, 0, 3, 2, 1, 4, 0, 1, 1, 0, 2, 0, 1, 5, 1, 2, 0, 0, 3, 2, 0, 1, 1, 2, 1, 2, 0, 0, 5, 1, 0, 0, 0, 0, 3, 0, 0, 2, 2
 64.2, 4, 1, 0, 3, 0, 3, 0, 2, 8, 0, 4, 0, 0, 2, 4, 3, 0, 2, 1, 1, 5, 0, 3, 2, 3, 1, 0, 2, 0, 6, 2, 0, 0, 3, 3, 2, 0, 1, 1, 3, 2, 0, 2, 1, 4, 1, 0, 1, 4, 1, 1, 1, 1, 0, 5, 0, 0, 3, 7
 64.3, 1, 1, 0, 4, 1, 4, 2, 1, 6, 3, 5, 0, 0, 6, 7, 5, 3, 1, 4, 2, 6, 0, 6, 4, 6, 3, 0, 0, 4, 2, 3, 0, 3, 3, 0, 5, 0, 2, 2, 7, 2, 1, 2, 6, 5, 2, 0, 0, 7, 4, 2, 2, 4, 1, 4, 1, 0, 7, 5
 64.4, 5, 0, 0, 2, 0, 1, 3, 2, 2, 3, 9, 0, 0, 3, 3, 2, 3, 2, 9, 2, 4, 0, 4, 2, 6, 1, 0, 0, 5, 2, 2, 0, 2, 5, 6, 3, 0, 3, 1, 3, 1, 2, 1, 2, 5, 4, 0, 1, 4, 1, 2, 2, 3, 2, 6, 1, 0, 3, 2
 64.5, 2, 4, 0, 2, 6, 5, 1, 1, 7, 2, 8, 0, 0, 5, 6, 1, 0, 2, 8, 8, 10, 0, 1, 6, 5, 1, 0, 0, 5, 1, 2, 0, 2, 9, 4, 6, 0, 2, 3, 2, 3, 4, 0, 8, 5, 0, 0, 6, 6, 3, 1, 3, 5, 10, 5, 2, 0, 5, 4
 64.6, 0, 0, 0, 0, 3, 0, 0, 0, 2, 4, 0, 0, 0, 1, 2, 2, 0, 1, 3, 0, 0, 0, 1, 0, 6, 3, 0, 1, 3, 0, 0, 0, 0, 1, 6, 0, 0, 2, 0, 4, 3, 2, 2, 4, 5, 2, 0, 0, 3, 0, 1, 0, 0, 1, 5, 0, 0, 0, 3
